timestamp,temp,hum,pot,prediction
2025-12-04 17:05:36,28.3,66.4,4095,N/A
2025-12-04 17:05:37,28.3,66.4,4095,N/A
2025-12-04 17:05:38,28.3,66.4,4095,N/A
2025-12-04 17:05:39,28.3,66.4,4095,N/A
2025-12-04 17:05:40,28.3,66.4,4095,N/A
2025-12-04 17:05:41,28.3,66.4,4095,N/A
2025-12-04 17:05:42,28.3,66.4,4095,N/A
2025-12-04 17:05:43,28.3,66.4,4095,N/A
2025-12-04 17:05:44,28.3,66.4,4095,N/A
2025-12-04 17:05:45,28.3,66.4,4095,N/A
2025-12-04 17:05:46,28.3,66.4,4095,N/A
2025-12-04 17:05:47,28.3,66.4,4095,N/A
2025-12-04 17:05:48,28.3,66.4,4095,N/A
2025-12-04 17:05:49,28.3,66.4,4095,N/A
2025-12-04 17:05:50,28.3,66.4,4095,N/A
2025-12-04 17:05:51,28.3,66.4,4095,N/A
2025-12-04 17:05:52,28.3,66.6,4095,N/A
2025-12-04 17:05:53,28.3,66.6,4095,N/A
2025-12-04 17:05:54,28.3,66.6,4095,N/A
2025-12-04 17:05:55,28.3,66.6,4095,N/A
2025-12-04 17:05:56,28.3,66.6,4095,N/A
2025-12-04 17:05:57,28.3,66.6,4095,N/A
2025-12-04 17:05:58,28.3,66.6,4095,N/A
2025-12-04 17:05:59,28.3,66.6,4095,N/A
2025-12-04 17:06:00,28.3,66.6,4095,N/A
2025-12-04 17:06:01,28.3,66.6,4095,N/A
2025-12-04 17:06:02,28.3,66.6,4095,N/A
2025-12-04 17:06:03,28.3,66.6,4095,N/A
2025-12-04 17:06:04,28.3,66.6,4095,N/A
2025-12-04 17:06:05,28.3,66.6,4095,N/A
2025-12-04 17:06:06,28.3,66.6,4095,N/A
2025-12-04 17:06:07,28.3,66.7,4095,N/A
2025-12-04 17:06:08,28.3,66.7,4095,N/A
2025-12-04 17:06:09,28.3,66.7,4095,N/A
2025-12-04 17:06:10,28.3,66.7,4095,N/A
2025-12-04 17:06:11,28.3,66.7,4095,N/A
2025-12-04 17:06:12,28.3,66.7,4095,N/A
2025-12-04 17:06:13,28.3,66.7,4095,N/A
2025-12-04 17:06:14,28.3,66.7,4095,N/A
2025-12-04 17:06:15,28.3,66.7,4095,N/A
2025-12-04 17:06:17,28.3,66.8,4095,N/A
2025-12-04 17:06:18,28.3,66.8,4095,N/A
2025-12-04 17:06:19,28.3,66.8,4095,N/A
2025-12-04 17:06:20,28.3,66.8,4095,N/A
2025-12-04 17:06:21,28.3,66.8,4095,N/A
2025-12-04 17:06:22,28.3,66.8,4095,N/A
2025-12-04 17:06:24,28.3,66.8,4095,N/A
2025-12-04 17:06:24,28.3,66.8,4095,N/A
2025-12-04 17:06:25,28.3,66.8,4095,N/A
2025-12-04 17:06:26,28.3,66.8,4095,N/A
2025-12-04 17:06:27,28.3,66.8,4095,N/A
2025-12-04 17:06:28,28.3,66.8,4095,N/A
2025-12-04 17:06:29,28.3,66.8,4095,N/A
2025-12-04 17:06:30,28.3,66.8,4095,N/A
2025-12-04 17:06:32,28.3,66.8,4095,N/A
2025-12-04 17:06:32,28.3,66.8,4095,N/A
2025-12-04 17:06:33,28.3,66.8,4095,N/A
2025-12-04 17:06:34,28.3,66.8,4095,N/A
2025-12-04 17:06:35,28.3,66.8,4095,N/A
2025-12-04 17:06:36,28.3,66.8,4095,N/A
2025-12-04 17:06:37,28.3,66.8,4095,N/A
2025-12-04 17:06:38,28.3,66.8,4095,N/A
2025-12-04 17:06:38,28.3,66.8,4095,N/A
2025-12-04 17:06:39,28.3,66.8,4095,N/A
2025-12-04 17:06:40,28.3,66.8,4095,N/A
2025-12-04 17:06:41,28.3,66.8,4095,N/A
2025-12-04 17:06:42,28.3,66.8,4095,N/A
2025-12-04 17:06:43,28.3,66.8,4095,N/A
2025-12-04 17:06:44,28.3,66.8,4095,N/A
2025-12-04 17:06:45,28.3,66.8,4095,N/A
2025-12-04 17:06:46,28.3,66.8,4095,N/A
2025-12-04 17:06:47,28.3,66.8,4095,N/A
2025-12-04 17:06:48,28.3,66.8,4095,N/A
2025-12-04 17:06:49,28.3,66.8,4095,N/A
2025-12-04 17:06:50,28.3,66.8,4095,N/A
2025-12-04 17:06:51,28.3,66.8,4095,N/A
2025-12-04 17:06:52,28.3,66.8,4095,N/A
2025-12-04 17:06:53,28.3,66.8,4095,N/A
